ID,Date,Primary Type,Description,latitude,longitude
12808501,08/28/2022 04:45:00 PM,ASSAULT,AGGRAVATED - HANDGUN,41.785782401,-87.674075071
12659380,04/01/2022 07:15:00 PM,ASSAULT,SIMPLE,41.858579571,-87.625628785
12071792,06/07/2020 04:52:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.753956352,-87.666393069
2715,05/19/2004 11:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.847044728,-87.714864705
3002821,10/21/2003 01:50:00 AM,THEFT,OVER $500,41.935694776,-87.777098872
11981981,02/15/2020 12:55:00 PM,ASSAULT,SIMPLE,41.979520895,-87.689605191
7908650,01/27/2011 08:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.727982762,-87.636101595
11090625,09/17/2017 06:50:00 PM,THEFT,RETAIL THEFT,41.824675709,-87.617013434
13051844,04/24/2023 03:18:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.799414135,-87.734364487
12750823,07/04/2022 01:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.891945792,-87.768586808
23777,01/18/2018 03:41:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.774093686,-87.607047693
23774,01/10/2018 03:18:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.904802597,-87.75973423
2911242,08/27/2003 04:20:00 AM,ROBBERY,AGGRAVATED,41.826737901,-87.675485909
2587865,02/05/2003 05:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.87418827,-87.73878528
1760321,09/23/2001 10:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.95210206,-87.672441159
9569906,04/12/2014 01:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.752383118,-87.649459653
2851,08/10/2004 04:18:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.954016661,-87.652105978
12567410,12/14/2021 12:26:00 PM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,41.781536064,-87.614443284
2221315,07/05/2002 01:30:00 PM,THEFT,RETAIL THEFT,41.728226861,-87.552855036
7279943,12/18/2009 09:37:00 AM,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,41.802641458,-87.662382149
3593180,10/13/2004 10:20:00 PM,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,41.749140452,-87.566190125
4498691,12/20/2005 04:15:00 PM,THEFT,RETAIL THEFT,41.899968652,-87.626586147
1371328,02/07/2001 05:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.769298142,-87.625309615
13150578,07/23/2023 03:05:00 PM,ROBBERY,ARMED - HANDGUN,41.915715874,-87.74605323
7775391,10/25/2010 08:30:00 AM,ROBBERY,AGGRAVATED,41.758536614,-87.586130225
6089847,02/20/2008 07:30:00 PM,BURGLARY,UNLAWFUL ENTRY,41.759355486,-87.55812601
12189946,10/10/2020 03:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.84154449,-87.728121935
5854440,10/22/2007 07:02:25 PM,BURGLARY,UNLAWFUL ENTRY,41.878456817,-87.756242808
5006,05/03/2009 05:53:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.899744922,-87.706690432
12042924,05/03/2020 05:13:00 PM,ASSAULT,AGGRAVATED - HANDGUN,41.750875877,-87.628916612
3345077,05/25/2004 09:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.970902679,-87.769702809
3092091,12/15/2003 10:00:00 AM,ASSAULT,SIMPLE,41.96538061,-87.659110921
12010082,03/15/2020 11:30:00 AM,BURGLARY,UNLAWFUL ENTRY,41.862027106,-87.727495637
12157954,09/06/2020 11:05:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.936989886,-87.697755014
23864,03/17/2018 11:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.80392916,-87.664844437
4770219,05/28/2006 01:00:00 AM,ROBBERY,STRONGARM - NO WEAPON,41.972818534,-87.659771642
12218450,11/11/2020 11:39:00 AM,THEFT,RETAIL THEFT,42.018779498,-87.673215847
2056551,03/29/2002 06:00:00 AM,THEFT,$500 AND UNDER,41.874363103,-87.642983667
22658,07/30/2016 07:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.774125258,-87.609441256
12826893,09/14/2022 10:30:00 AM,ASSAULT,SIMPLE,41.881955497,-87.699960545
11100815,09/27/2017 01:34:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.757529359,-87.641777964
23680,11/02/2017 10:52:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.690270147,-87.625755833
22746,08/23/2016 01:34:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.747543344,-87.563739255
11634604,03/25/2019 05:27:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.877551182,-87.756236268
2908,09/25/2004 10:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.777049211,-87.708795515
1769206,09/30/2001 11:54:56 PM,BATTERY,SIMPLE,41.877446431,-87.68564411
3519057,09/01/2004 06:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.909061316,-87.660563546
24454,03/29/2019 12:47:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.823383662,-87.712326147
1535258,05/17/2001 05:35:07 PM,THEFT,$500 AND UNDER,41.80101075,-87.633308001
5211009,12/23/2006 08:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.782543523,-87.66306103
10051612,04/28/2015 03:05:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.65685118,-87.602332155
25410,08/27/2020 12:44:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.783315787,-87.607251618
7620692,07/22/2010 03:50:00 PM,ROBBERY,ARMED: HANDGUN,41.684808266,-87.620763556
20515,07/14/2012 08:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.750468733,-87.655673301
3096933,12/18/2003 07:20:00 PM,BURGLARY,FORCIBLE ENTRY,41.776689892,-87.688462659
12576409,12/24/2021 04:11:00 AM,BURGLARY,UNLAWFUL ENTRY,41.910039386,-87.712908709
7151721,09/26/2009 05:00:00 PM,THEFT,FROM BUILDING,41.892816145,-87.624193198
22813,09/27/2016 05:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,42.021147909,-87.669915975
9053795,03/17/2013 12:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.722429119,-87.560716591
2562,01/08/2004 01:05:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.74802323,-87.662163291
12232083,11/28/2020 11:00:00 AM,ASSAULT,SIMPLE,41.833969806,-87.679462935
9578203,04/17/2014 08:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.961706745,-87.716827217
11788090,06/09/2019 08:00:00 AM,THEFT,$500 AND UNDER,41.746178017,-87.643911577
7129675,09/15/2009 09:10:00 PM,ASSAULT,SIMPLE,41.937059524,-87.796889882
12217739,11/04/2020 04:45:00 PM,ASSAULT,SIMPLE,41.85941441,-87.661363179
13079467,05/19/2023 09:18:00 PM,BURGLARY,FORCIBLE ENTRY,41.732979038,-87.606254407
8041004,04/29/2011 11:50:00 PM,ROBBERY,ARMED: HANDGUN,41.940926094,-87.652917964
7361357,02/13/2010 06:53:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.901427038,-87.725044239
6613873,11/16/2008 04:40:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.808634077,-87.645527495
10884925,03/18/2017 03:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.921645266,-87.701431139
8751545,08/11/2012 09:30:00 AM,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,42.006818162,-87.691213904
12352665,04/29/2021 08:17:00 PM,ASSAULT,AGGRAVATED - HANDGUN,41.760719,-87.67220948
7687641,09/01/2010 12:00:00 PM,ASSAULT,SIMPLE,41.751240752,-87.556523222
2518836,12/29/2002 12:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.760146462,-87.566396252
10169457,07/27/2015 06:06:00 AM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.854725946,-87.707776112
3210767,02/29/2004 10:25:00 AM,BURGLARY,FORCIBLE ENTRY,41.81212265,-87.615572321
1910024,12/18/2001 10:33:00 PM,BATTERY,SIMPLE,41.765498538,-87.632675149
5249053,01/16/2007 08:30:00 PM,THEFT,OVER $500,41.923672617,-87.786301606
7737482,10/02/2010 10:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.819913984,-87.703088986
11965589,01/29/2020 10:49:00 AM,BURGLARY,FORCIBLE ENTRY,41.945435815,-87.761818262
6945521,05/30/2009 10:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.90775888,-87.666392648
12146414,08/24/2020 10:58:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,42.022536147,-87.673670147
11845300,09/26/2019 07:50:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.884589375,-87.733584288
11331357,05/30/2018 12:01:00 AM,BURGLARY,FORCIBLE ENTRY,41.909041331,-87.687187417
3093571,12/16/2003 08:13:02 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.728855403,-87.597369397
26588,01/29/2022 03:51:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.849111874,-87.706392045
10499318,04/25/2016 08:00:00 PM,THEFT,$500 AND UNDER,41.883270887,-87.720868507
6202684,04/20/2008 10:10:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.88997422,-87.715075128
4881997,07/23/2006 05:00:00 PM,BURGLARY,UNLAWFUL ENTRY,41.893288323,-87.670623745
5147046,11/24/2006 07:31:00 PM,ASSAULT,AGG PO HANDS NO/MIN INJURY,41.903135951,-87.680432783
4324512,09/22/2005 12:55:00 PM,THEFT,RETAIL THEFT,41.9103799,-87.648260756
11850564,10/04/2019 12:00:00 AM,THEFT,$500 AND UNDER,41.979095238,-87.809328549
1893272,12/11/2001 11:40:00 PM,ASSAULT,SIMPLE,41.894170154,-87.767781212
8387632,12/05/2011 08:00:00 AM,BURGLARY,FORCIBLE ENTRY,41.832458578,-87.652222267
7632558,07/30/2010 12:30:00 AM,ROBBERY,ARMED: HANDGUN,41.732996621,-87.554090578
11750899,07/08/2019 06:15:00 PM,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,41.750975144,-87.623641998
5340784,02/26/2007 02:40:00 PM,BATTERY,SIMPLE,41.933002942,-87.659330743
20849,04/19/2013 08:26:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.9007064,-87.770463805
11679243,05/06/2019 07:25:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.809918997,-87.629766697
13118475,06/25/2023 02:40:00 AM,ROBBERY,ARMED - HANDGUN,41.7940106,-87.703570181
3016490,10/27/2003 09:05:00 AM,ROBBERY,ARMED: HANDGUN,41.812233267,-87.619672142
24676,08/03/2019 01:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.761023091,-87.634560148
3366094,06/06/2004 05:00:00 PM,BURGLARY,UNLAWFUL ENTRY,41.93101445,-87.675124819
6877953,04/22/2009 03:01:00 PM,BURGLARY,FORCIBLE ENTRY,41.779750648,-87.602873881
3153805,01/28/2004 12:01:00 AM,BURGLARY,UNLAWFUL ENTRY,41.957755519,-87.72773686
2402355,10/15/2002 01:00:00 PM,THEFT,$500 AND UNDER,41.921190108,-87.694557063
7356890,02/08/2010 08:00:00 PM,THEFT,$500 AND UNDER,41.917311959,-87.785249987
11706635,05/27/2019 03:00:00 PM,THEFT,OVER $500,41.92415789,-87.646294447
7494455,05/08/2010 10:15:00 AM,BURGLARY,UNLAWFUL ENTRY,41.691295186,-87.655119442
7090940,08/21/2009 04:40:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.730539141,-87.638601805
25594,11/05/2020 07:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.755554244,-87.653867946
3059064,11/20/2003 11:35:00 PM,BURGLARY,ATTEMPT FORCIBLE ENTRY,41.789768569,-87.649905833
7668605,08/21/2010 01:20:00 AM,ASSAULT,SIMPLE,41.935484349,-87.798068145
12499120,10/01/2021 07:00:00 AM,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,41.874988119,-87.687688421
2603953,02/24/2003 11:45:00 AM,BATTERY,SIMPLE,41.785738845,-87.665583439
6595455,11/02/2008 03:34:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.768237618,-87.65419967
3305776,05/01/2004 08:15:00 AM,ASSAULT,SIMPLE,41.945399848,-87.799970169
23929,05/08/2018 03:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.773164853,-87.662817746
8496593,02/26/2012 09:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.749972754,-87.718758409
12844942,09/30/2022 08:20:00 PM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,41.655426941,-87.616725625
12942884,01/02/2023 09:00:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,41.867037857,-87.728487322
11530462,12/09/2018 12:47:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.868035989,-87.721605044
5317841,02/14/2007 12:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.904422232,-87.758304973
5054415,10/16/2006 01:03:55 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.893683403,-87.765350389
2227959,07/09/2002 11:15:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.752519908,-87.606477362
2398323,10/06/2002 10:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.921317328,-87.749915168
3676,07/07/2006 01:52:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.717378186,-87.655273828
2795210,06/20/2003 06:00:00 PM,BATTERY,SIMPLE,41.904622947,-87.710499907
3468908,08/05/2004 09:01:44 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.892215868,-87.751770389
22865,10/23/2016 02:25:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.860007841,-87.709141619
9095432,04/19/2013 03:00:00 PM,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,41.892085855,-87.6144317
6463682,08/20/2008 10:00:00 AM,THEFT,$500 AND UNDER,41.760412801,-87.561499974
8160939,07/12/2011 09:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.800411559,-87.6720547
3561960,09/26/2004 01:36:36 AM,BURGLARY,FORCIBLE ENTRY,41.736922044,-87.551419766
2220,06/18/2003 01:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.809319445,-87.702793026
12743660,06/27/2022 05:40:00 PM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,41.872794157,-87.660217016
7506619,05/11/2010 10:54:34 PM,ASSAULT,SIMPLE,41.713342984,-87.659293803
9385700,11/11/2013 11:00:00 AM,ASSAULT,SIMPLE,41.702072111,-87.563219747
11070937,08/29/2017 11:50:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.875289613,-87.723775688
27054,09/14/2022 11:08:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.859983911,-87.722555478
6183968,04/08/2008 08:25:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.758300638,-87.621134974
20568,08/15/2012 12:05:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.758395718,-87.562722643
2199860,06/24/2002 08:10:00 AM,ASSAULT,SIMPLE,41.904262736,-87.626928179
10062196,04/08/2015 12:00:00 PM,THEFT,$500 AND UNDER,41.890723197,-87.718615737
12741849,06/26/2022 03:00:00 AM,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,41.779295906,-87.644774188
20243,01/10/2012 05:46:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.870228606,-87.7479237
3132,05/04/2005 02:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.852592882,-87.711170104
11177648,12/13/2017 07:59:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.876555968,-87.654992838
9526725,03/11/2014 11:12:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.9026211,-87.64490542
24729,09/04/2019 02:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.855190551,-87.623871195
4966,04/06/2009 05:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.892206358,-87.719879646
2028928,03/13/2002 09:20:00 AM,ASSAULT,SIMPLE,41.764303087,-87.649245116
12159356,09/02/2020 09:45:00 PM,ROBBERY,STRONG ARM - NO WEAPON,41.918646522,-87.64613311
11621566,03/12/2019 04:00:00 PM,THEFT,$500 AND UNDER,41.99813061,-87.665814038
2171,05/20/2003 10:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.859926121,-87.71279867
8648310,06/06/2012 07:45:00 PM,BURGLARY,UNLAWFUL ENTRY,42.016471509,-87.692563015
13036585,04/09/2023 05:11:00 PM,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,41.789748283,-87.632869508
4048,04/23/2007 02:54:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.908648024,-87.752242129
6802649,03/08/2009 06:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,41.910518966,-87.675324398
3388238,06/18/2004 06:00:00 PM,BATTERY,SIMPLE,41.923291376,-87.688032118
5912178,11/12/2007 10:45:00 AM,BURGLARY,FORCIBLE ENTRY,41.987819131,-87.665075771
1828682,11/03/2001 10:45:00 AM,BATTERY,SIMPLE,41.858739745,-87.727545021
2551444,01/19/2003 12:46:01 AM,BATTERY,SIMPLE,41.946159169,-87.655678044
11291278,04/20/2018 10:35:00 PM,ROBBERY,ARMED: HANDGUN,41.737075743,-87.669172805
3849026,03/08/2005 02:20:00 AM,BURGLARY,FORCIBLE ENTRY,41.6958374,-87.655642932
11346788,06/01/2018 11:45:00 AM,THEFT,$500 AND UNDER,41.891560798,-87.658602339
6858792,04/12/2009 07:00:00 PM,THEFT,$500 AND UNDER,41.962423434,-87.708282737
1451,04/21/2002 01:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.746196111,-87.552787678
6236680,05/07/2008 12:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.870473514,-87.719665258
2084209,12/01/2001 09:00:00 AM,THEFT,FINANCIAL ID THEFT: OVER $300,41.755061095,-87.553728449
2423532,10/26/2002 02:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.741528656,-87.602534093
4470,04/04/2008 10:41:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.782423623,-87.667927739
8298809,10/06/2011 06:00:00 PM,THEFT,$500 AND UNDER,41.914552042,-87.716686037
6876357,04/21/2009 06:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.944721613,-87.656678381
8797297,09/11/2012 12:30:00 PM,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,41.847681516,-87.724647102
11652974,04/12/2019 10:52:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.869584206,-87.719633377
4766,09/28/2008 06:02:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.751016954,-87.573533858
9728144,08/07/2014 12:55:00 PM,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,41.971850255,-87.764307117
11969408,02/02/2020 07:39:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.899189017,-87.625650736
4965749,08/30/2006 04:35:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.882987002,-87.721668099
8539596,03/26/2012 02:00:00 PM,THEFT,$500 AND UNDER,41.958902502,-87.786783523
5472684,04/20/2007 03:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.800449143,-87.605209794
24940,02/07/2020 07:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.76556231,-87.622506226
12759544,07/12/2022 05:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.834573145,-87.633298333
12360174,05/07/2021 03:00:00 PM,THEFT,FROM BUILDING,42.018482287,-87.675938472
1886058,12/08/2001 02:30:42 AM,ROBBERY,VEHICULAR HIJACKING,41.72377911,-87.604365372
2689198,04/20/2003 04:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.809553087,-87.664998716
1667319,08/02/2001 06:00:00 AM,BATTERY,SIMPLE,41.698503461,-87.625808396
23907,04/24/2018 09:09:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.894947998,-87.754805169
1855121,11/15/2001 11:46:53 AM,ASSAULT,SIMPLE,41.809234567,-87.618916799
2801382,06/25/2003 03:20:00 AM,ROBBERY,STRONGARM - NO WEAPON,41.750111323,-87.644030737
1562466,06/02/2001 08:19:24 PM,ASSAULT,SIMPLE,41.870642451,-87.722527454
12850726,10/06/2022 01:07:00 PM,THEFT,POCKET-PICKING,41.691822542,-87.677898553
6930131,05/21/2009 08:25:00 PM,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,41.976835984,-87.754329403
27649,07/24/2023 09:43:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.759869483,-87.564372685
9086261,04/12/2013 09:00:00 PM,ASSAULT,PRO EMP HANDS NO/MIN INJURY,41.803667488,-87.590528166
20540,07/30/2012 09:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.88645217,-87.756512398
7566863,06/21/2010 01:20:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.754402034,-87.565071979
7196990,10/25/2009 11:35:00 PM,ROBBERY,ARMED: HANDGUN,41.700668507,-87.620885096
25561,10/15/2020 11:27:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.766873316,-87.566484757
3791871,02/01/2005 08:15:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,41.87448398,-87.718334431
1924185,12/27/2001 03:30:00 PM,BATTERY,SIMPLE,41.766657401,-87.68711522
10812161,01/11/2017 07:50:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,41.863881686,-87.716567422
8115022,06/13/2011 12:50:00 AM,BATTERY,SIMPLE,41.749486951,-87.69016786
27383,03/14/2023 02:33:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.76492296,-87.612825339
3486775,08/14/2004 08:49:43 PM,THEFT,$500 AND UNDER,41.793924612,-87.673580917
7990204,03/26/2011 04:00:00 PM,BURGLARY,FORCIBLE ENTRY,41.765991951,-87.657782626
25361,08/01/2020 01:17:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.88359069,-87.749065012
23188,03/12/2017 08:43:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.997125234,-87.660471875
5326551,02/14/2007 11:40:00 PM,ROBBERY,ARMED: HANDGUN,41.759030974,-87.66363196
941,07/17/2001 03:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.908300639,-87.639719583
3149113,01/22/2004 07:00:00 AM,THEFT,$500 AND UNDER,41.931923622,-87.64898211
1628236,07/12/2001 01:15:00 PM,THEFT,$500 AND UNDER,41.88352126,-87.627733247
12886856,11/08/2022 08:50:00 PM,ROBBERY,STRONG ARM - NO WEAPON,41.877041978,-87.729259572
3414483,07/02/2004 12:20:00 AM,ASSAULT,AGGRAVATED: HANDGUN,41.918646522,-87.64613311
5901705,11/09/2007 05:00:00 PM,BATTERY,SIMPLE,41.874363279,-87.643013039
3367612,06/04/2004 10:34:02 PM,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,41.820204562,-87.619099375
23458,07/17/2017 02:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.779630545,-87.61078722
8966967,01/06/2013 06:00:00 PM,ASSAULT,SIMPLE,41.962712703,-87.655756365
19069,09/09/2009 07:31:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.77338604,-87.674964556
2248715,07/21/2002 12:45:00 PM,THEFT,$500 AND UNDER,41.749732039,-87.663420789
6749532,02/11/2009 01:00:00 PM,THEFT,FROM BUILDING,41.890455604,-87.6241128
1597467,06/25/2001 02:30:00 AM,ROBBERY,ARMED: HANDGUN,41.766879823,-87.624768034
3824104,02/21/2005 04:18:19 PM,ROBBERY,ARMED: HANDGUN,41.902741094,-87.718265379
2348451,09/14/2002 09:00:00 PM,THEFT,FROM BUILDING,41.76711636,-87.570840298
12531536,11/04/2021 12:10:00 PM,BATTERY,SIMPLE,41.803365964,-87.622682706
10600380,07/16/2016 09:45:00 PM,THEFT,OVER $500,41.960049832,-87.637695331
4360193,10/01/2005 03:05:00 PM,ASSAULT,SIMPLE,41.875041173,-87.743466273
25116,05/26/2020 10:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.903533056,-87.729428701
10620871,08/01/2016 05:10:00 PM,THEFT,$500 AND UNDER,41.844233595,-87.725989989
20174,12/04/2011 06:52:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.934262479,-87.714904846
4558306,01/26/2006 03:00:00 PM,ASSAULT,SIMPLE,41.693031257,-87.670453579
11897492,11/20/2019 03:55:00 PM,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,41.927420999,-87.779952583
4850154,07/09/2006 07:50:00 PM,BATTERY,SIMPLE,41.878574487,-87.633743652
7912629,01/30/2011 09:49:00 PM,ROBBERY,STRONGARM - NO WEAPON,42.012769802,-87.667051919
12145581,08/13/2020 01:00:00 PM,THEFT,FROM BUILDING,41.89837293,-87.625035314
12306878,02/06/2021 12:00:00 PM,ASSAULT,AGGRAVATED - HANDGUN,41.801007749,-87.653831748
8360972,11/17/2011 07:15:00 AM,BURGLARY,FORCIBLE ENTRY,41.846180029,-87.657354419
8803711,09/14/2012 02:00:00 AM,BURGLARY,UNLAWFUL ENTRY,41.94479891,-87.781971059
2556272,01/22/2003 08:23:00 PM,THEFT,RETAIL THEFT,41.896045119,-87.668997488
11962162,01/25/2020 05:18:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.877561755,-87.685169265
5148916,11/28/2006 07:20:00 AM,BURGLARY,UNLAWFUL ENTRY,41.921075527,-87.787811941
7839112,12/06/2010 03:30:00 PM,BURGLARY,FORCIBLE ENTRY,41.760829836,-87.564350223
7073128,08/12/2009 06:30:00 PM,ASSAULT,AGGRAVATED: HANDGUN,41.724584876,-87.614213978
5357168,03/06/2007 08:41:29 PM,ROBBERY,ARMED: HANDGUN,41.772357737,-87.623483326
12340662,04/13/2021 09:00:00 AM,ASSAULT,SIMPLE,41.878740104,-87.736499487
10441036,03/08/2016 05:00:00 AM,ROBBERY,AGGRAVATED,41.997341964,-87.712065116
7828219,11/29/2010 10:30:00 AM,BURGLARY,FORCIBLE ENTRY,41.797522073,-87.602785793
1667654,08/02/2001 02:30:00 AM,BURGLARY,UNLAWFUL ENTRY,41.767655743,-87.591185669
8480320,02/13/2012 08:10:00 PM,ROBBERY,ARMED: HANDGUN,41.863801582,-87.712904373
9636361,06/03/2014 03:54:00 AM,BATTERY,SIMPLE,41.686001128,-87.642182051
732,03/25/2001 01:15:00 AM,HOMICIDE,FIRST DEGREE MURDER,41.881088946,-87.77182211
8444912,01/17/2012 06:10:00 PM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.843879386,-87.620432585
2745210,05/20/2003 01:30:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.893747724,-87.756780991
23441,07/13/2017 08:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.742723745,-87.68848018
8755344,08/14/2012 03:30:00 PM,ASSAULT,SIMPLE,41.862889872,-87.711775143
23198,03/20/2017 05:00:00 PM,HOMICIDE,FIRST DEGREE MURDER,41.688064273,-87.622290935
4674815,04/02/2006 07:20:00 AM,BURGLARY,UNLAWFUL ENTRY,41.767919899,-87.646915641
3691863,12/06/2004 09:00:00 PM,ASSAULT,SIMPLE,41.856952875,-87.731129874
7001376,07/02/2009 08:15:00 AM,BURGLARY,ATTEMPT FORCIBLE ENTRY,41.904300091,-87.773011028
1567262,06/05/2001 10:45:00 PM,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,41.815325757,-87.705632145
